200_density,200_grad,400_density,400_grad,600_density,600_grad,800_density,800_grad,1000_density,1000_grad,1400_density,1400_grad,1800_density,1800_grad,2200_density,2200_grad,2600_density,2600_grad,seeds,cx,cy,dipole
7432.17009,78.06033834,6707.954318,36.11117847,10480.77367,17.47077389,14100.188,9.917766298,16809.32919,17.21168437,20595.52067,26.12323957,23157.56013,31.24055772,24856.27427,33.98383374,25868.90772,34.05850413,8,4475,7675,0.1387186
7468.3517,77.59739331,6020.055748,39.96577594,8353.125715,17.86054307,11304.7171,11.23106372,14375.83268,9.632346271,20702.98438,6.813799957,25937.99041,9.257814003,29264.87703,12.85465337,30851.59458,14.08728557,8,4675,4075,0.119429848
8225.496379,97.26617791,7874.536166,105.5777657,8241.369939,65.6830174,9086.678336,41.49361746,10155.23187,35.80456656,12807.37142,42.23361481,15672.74559,46.30981931,18069.44485,45.97959717,19819.65161,43.33536608,8,4875,1275,0
7393.378369,79.96658208,4677.243698,15.09686614,5831.516707,12.28712746,8821.586096,8.772781824,12320.82776,10.75852694,18353.77934,22.46624262,22556.32812,30.23157804,25195.35475,33.28503049,26651.65876,32.90932145,8,4875,2675,0
13658.46595,226.1068927,12953.27975,94.11699998,11683.06908,48.44535139,12314.68587,29.40134428,14583.2395,22.27429725,20419.77307,17.90746737,25192.98961,18.76276369,28192.9691,21.50163334,29671.53179,22.18756474,8,4875,6475,0.505150702
15987.79349,149.0618191,14313.42757,36.84228381,12522.85485,20.49582156,12915.60182,22.18813952,14981.05379,21.82951906,20420.44371,19.03549725,24879.18249,20.91506283,27702.05505,24.02432411,29125.4728,24.7014704,8,4875,6675,0.072028343
7554.716686,74.49403449,7768.222293,16.49217448,10324.33975,20.91368029,12673.51927,31.21159272,14593.72185,38.04509122,17513.35727,42.84655818,19779.08798,43.56785935,21519.0443,42.64625,22747.83448,40.43098176,8,4875,8275,0.000104692
15798.47154,160.6490301,13388.7373,82.28458366,12264.1759,33.0430805,12954.40328,23.03751333,14900.41077,22.41915837,19878.23833,20.91235947,24064.28061,25.26300746,26801.26443,28.45629916,28252.61739,28.5606138,8,5075,6875,0.166301408
12906.90852,257.6004296,11517.0168,112.855523,11847.73135,38.3506271,13157.8319,20.73113061,15165.09197,21.90592372,19763.56406,22.67140224,23606.71342,27.7407353,26169.09887,30.86076517,27576.21854,30.78376106,8,5075,7075,0.520833411
8721.059984,102.337247,8988.657544,43.97828595,10139.27642,6.58320406,11452.33982,25.97440915,12826.9069,37.33977827,15571.66848,43.75579695,18093.72728,45.42657755,20174.41818,44.79864602,21702.41918,42.34968648,8,5475,8275,0.07446118
7538.043099,75.84526739,7403.0966,80.27502004,9903.742356,50.47958697,12593.27925,31.59773784,15387.3431,24.63447935,20890.0637,9.869334205,25277.78071,10.99278342,28100.10747,18.55197762,29522.80486,21.2015188,8,5675,3875,0.04943051
12290.99174,185.6638836,10956.84838,49.28799793,11267.11864,35.68544115,12607.3467,28.9129905,15029.38042,22.9902184,20799.43137,8.084989462,25651.21141,6.902258959,28792.53172,14.4430145,30339.71645,16.97734113,8,5675,4475,0.560160222
12289.99805,187.3932079,10462.31382,68.76612777,10729.7614,47.13484222,12110.51523,33.06998801,14634.30172,23.67665261,20621.17854,8.964173451,25630.98892,8.145218536,28868.57321,14.44352518,30458.60515,16.53151568,8,5675,4675,0.157871869
7393.447424,79.95878428,5044.09583,24.56081642,7366.514779,36.67534806,10523.35788,35.47775356,13543.54344,32.57759744,18532.47027,30.48784084,21993.59078,32.98606208,24245.63773,35.18633232,25574.37356,34.80943338,8,5875,2675,0
8892.36622,97.44365214,9390.61821,72.68675205,9491.772418,35.56816786,10243.67498,31.04799428,11478.39645,37.84716106,14209.93457,43.6659745,16807.46494,45.9271147,19037.6812,45.75060377,20736.49442,43.41741116,8,5875,8275,0.060318579
8284.699221,91.15166237,8289.637201,88.74283018,8195.276614,56.30272318,8239.724031,47.27902176,8920.709795,47.98458075,11297.6589,49.41769907,13803.1336,48.68362191,16015.66208,47.03631293,17809.63742,44.34050994,8,5875,8875,0
7681.068348,72.05704461,7982.121675,50.68429582,9393.805652,44.65882409,11383.79533,35.89697963,14222.22748,28.39514809,20157.60743,14.93624992,24842.13906,15.71046031,27897.27117,21.22574308,29478.82554,22.73262357,8,6075,5075,0.138728496
7585.329534,72.90495496,8690.216979,62.84365522,11865.90634,13.90122306,14595.41881,26.04465804,17068.94676,28.95959253,21491.54016,9.81442537,24998.54718,10.85261787,27394.12853,21.06406824,28697.52704,24.47616505,8,6275,4275,0.091822284
7467.669229,77.65647581,5325.223556,38.57815009,6474.024606,26.38884279,9364.383433,18.32920077,12715.52729,16.77068847,18882.23549,17.62264381,23531.39911,24.10425207,26587.05281,28.5856961,28259.34237,28.85620906,8,6275,5675,0.093132668
7395.660977,79.79065375,4730.00276,20.57834498,6176.437744,6.268773451,9134.415628,7.013821798,12004.60535,12.40100139,16810.55103,24.41452944,20668.14518,34.92956173,23489.15095,38.7641195,25268.54431,37.82005749,8,6275,6875,0.338845883
8337.037356,92.37477242,7939.23648,87.11486588,7571.339334,56.62972237,7699.129204,44.70702685,8552.290518,44.30618325,11031.45535,46.42530355,13548.67542,47.12779954,15833.68152,46.58591265,17720.73041,44.41128923,8,6275,8675,0.068988601
13264.30884,280.3543225,9967.86413,88.28765009,8391.690694,50.10756369,8769.570368,45.79075631,10143.69658,46.82822482,13488.65262,48.57693155,16268.86636,47.45658156,18353.57759,45.31891623,19876.63606,42.52683006,8,6475,1675,0.22140583
16758.73979,139.2955275,11219.30358,28.40473579,9392.716181,30.69381984,9838.6246,40.53916881,11288.63222,45.0403495,14681.46679,47.21800388,17398.35122,46.00449748,19395.34024,44.23832491,20829.09549,41.73416672,8,6475,1875,0.050441146
13266.33692,280.1044221,10552.13273,62.57002003,9899.859623,14.03310503,10761.14145,35.96412706,12376.95155,43.21112337,15834.41539,45.15354067,18483.75697,44.01654385,20397.80427,42.82112208,21747.75794,40.72585063,8,6475,2075,0.091934671
7666.702616,72.31525661,8568.533208,43.72859225,12350.74167,41.99101233,15588.50402,36.70940108,18111.00405,29.00819092,21664.56595,10.17424096,24234.6156,17.10059333,26079.08713,26.18666884,27184.74888,29.16973938,8,6475,3675,0.012083904
9718.927761,127.6146508,12187.32173,84.26649118,13964.31265,48.37008177,16402.68689,36.42298413,18502.24113,29.0216102,21042.63505,21.17689997,22682.03076,27.18745897,24004.00474,32.85017432,24958.08338,34.39133476,8,6875,3275,0.072514965
8901.416208,126.3574607,9582.386322,104.5731992,12229.63209,55.42220626,15043.01239,42.32695741,17138.3463,39.20857336,19523.96171,34.47947995,20956.80826,35.54767923,22148.3567,37.65462492,23103.10162,37.64012829,8,7075,2875,0.171918534
8170.566853,90.75177946,7954.296031,60.79606219,8855.773637,33.08603052,9873.010632,13.26516581,11318.80299,11.00034647,14696.40751,30.77215456,17825.83413,40.34192249,20380.88825,43.33537983,22237.49372,42.17407974,8,7075,6875,0
10601.21634,120.6733498,13111.44387,69.0537254,14896.8186,43.60253029,17124.68553,34.47783969,18842.29305,27.78203065,20575.48174,26.56679864,21624.26366,32.02135648,22635.35733,35.96016375,23502.70662,36.71489465,8,7275,3275,0.273588026
11766.20829,115.7477167,13472.08011,36.57719678,16077.44992,18.31942273,18256.72008,14.20369528,19740.1783,7.923193235,21299.22418,17.92143777,22398.56855,28.08497195,23471.76601,33.84491825,24351.42712,35.33472552,8,7275,3675,0.300315498
7517.08163,76.72250151,7307.624439,86.03812468,11432.27638,76.33479322,14961.93536,54.33211497,17342.16773,39.68224746,20332.23139,26.88280698,22433.48773,29.57461437,24078.16771,33.85594308,25226.43542,34.847064,8,7275,4675,0.039428459
11213.82728,130.7985809,13133.73861,24.11443987,16461.00368,15.25099565,18471.66999,5.089934619,19634.08546,12.72362673,20904.75914,23.79404897,21905.60893,30.99801715,22938.18703,35.38532597,23824.4454,36.34932526,8,7475,3875,0.046079324
7394.107082,79.89418882,4843.837356,11.43270967,6610.256822,5.816722732,9679.63415,18.1767868,12515.09119,27.63595895,16750.65865,35.52528732,19716.24279,39.03416029,21906.59427,40.56586553,23441.6073,39.59489335,8,7475,5675,0.008767414
8974.840247,64.83331941,9607.792451,20.77366002,9671.573279,19.66973354,9913.24921,15.67534176,10567.29599,20.1491992,12895.17752,35.2992249,15550.75787,42.82860554,17955.02644,45.02093283,19871.11326,43.77823764,8,7475,7075,0.012820457
7492.406054,76.36599975,7115.046328,49.89882471,8659.651362,35.92075554,9690.852943,19.51657703,10865.61736,20.49413806,13782.66806,36.43600784,16599.10902,42.98883063,18950.67668,44.47842452,20752.15228,43.02309754,8,7675,6475,0.026059555
8147.648784,91.17495394,7152.849506,63.934462,7897.774884,48.04499375,8505.324084,35.25946705,9142.288377,31.36192615,11011.54428,37.99630272,13344.98825,43.3246944,15658.40161,45.13937906,17645.50937,44.10414464,8,7675,7475,0.05064762
7410.783103,79.15399048,5067.642474,21.71395683,6181.943651,20.82928161,8109.506837,43.34420351,9803.943665,52.52899732,12248.64922,52.85175623,13974.41202,48.13949558,15402.01198,44.52096833,16664.05288,41.70587099,8,7875,1875,0.368539412
11465.32064,150.7053227,14517.80591,72.82962482,16558.81633,21.99202454,17541.89935,34.0434662,18199.45124,39.49379816,19271.97868,39.09206896,20258.15551,38.72867631,21280.84893,39.39986645,22217.17373,38.8556242,8,7875,4075,0
9216.188804,138.7947595,12576.93828,133.6758981,13878.85777,77.50090982,14880.77032,59.1850631,16097.61084,51.29221263,18245.8919,42.80758557,19901.45545,40.45976096,21300.25939,40.3598814,22432.41682,39.39686522,8,7875,4675,0
7659.704174,74.5997543,7531.176468,41.70152566,10189.18974,46.37915327,12746.44063,59.48922849,14542.14216,58.74939971,16342.48557,50.50429567,17297.61778,45.29844875,18215.51578,42.81162935,19149.67553,40.80721921,8,8075,2875,0
14854.32902,117.1657789,15938.24402,48.95840077,15773.18824,46.01874145,16085.39484,54.05069883,16675.29015,53.26600241,18008.4709,46.33330837,19212.56102,42.55073022,20352.54138,41.38907278,21373.50192,40.03997094,8,8075,4275,0
7410.780669,79.15436409,4769.181589,30.55937359,4277.986919,29.3590234,4643.465579,35.02431959,5547.554843,41.14801042,7730.723212,45.81432996,9743.641126,44.53342338,11481.05411,42.07459438,13005.29735,39.7657927,8,8275,1275,0.031608075
15987.86254,126.7026142,14617.2743,98.41728532,13700.23956,81.03807289,13935.65623,71.4525238,14705.9942,63.67838636,16488.45343,52.05821011,17987.94777,45.8944355,19288.84432,43.211712,20418.65264,41.13298464,8,8275,4475,0
7659.088323,74.66893489,7155.687414,55.00331933,9434.538004,63.29467296,11776.34423,73.08772565,13368.38733,68.11064055,15143.88178,55.47971389,16224.14916,47.71507493,17218.2601,43.79776334,18208.34267,41.22162193,8,8475,3275,0
12924.24177,258.740084,11738.63783,144.8358457,11625.67675,99.45270944,12232.8655,80.69601474,13186.14681,69.6486869,15189.07166,55.80460157,16822.71681,48.17549287,18194.13177,44.3973332,19381.80391,41.79582676,8,8475,4475,0
7394.109516,79.89381896,4709.801452,30.29687386,5450.368407,49.93994975,6563.509579,46.08174675,7580.859285,40.69337318,9813.881029,42.08303631,12230.16664,44.79094012,14477.87138,45.0147342,16398.46301,43.51737516,8,8475,6675,0.003999679
7392.101807,80.04442753,4374.54618,20.1876574,4331.943318,35.85460188,4870.390938,38.66884795,5442.401504,36.84151837,6864.695071,36.41162781,8783.42149,39.04455091,10910.26717,40.86470241,12950.40776,40.94893309,8,8475,7875,0.032937352
7543.921556,75.52848272,6378.180475,65.69395467,6844.52903,54.90485449,8197.717751,60.44409552,9802.863581,62.94390198,12170.08628,56.26307032,13636.31892,48.69735291,14835.17416,44.0939173,15963.93742,41.08917744,8,8675,2675,0
7394.176136,79.8863923,4824.090518,29.30551135,5166.231336,39.07756463,5523.69696,35.70713502,5867.929909,33.91322247,6871.736397,33.77306882,8010.802552,32.75186325,9104.372771,31.35568812,10180.0641,30.36203753,11,1075,1275,0.096658909
7392.101807,80.04442753,4523.666731,22.43920531,4883.175321,34.62182617,5995.129824,37.18363108,7205.065467,38.85217424,9054.621894,37.90578328,10319.65154,35.44168652,11448.20613,33.87543408,12576.47467,32.92274497,11,1075,2275,0.028149956
12075.72751,199.802464,7859.264094,53.49768522,6829.900259,44.85499957,6887.612881,42.4825138,7412.82378,41.22639474,9359.181202,40.13256066,11725.09231,39.53643388,13904.4952,38.79680843,15670.47595,37.25697488,11,1075,4275,1.21850112
7391.419336,80.1077443,4191.828715,14.47241697,4056.606829,33.72722225,4972.05045,43.28619396,6296.720766,44.81273387,9272.559901,44.46251524,11948.99333,43.70585573,14083.30263,41.7958548,15727.99767,39.20069488,11,1075,6675,0.05993054
12094.40637,197.662203,8467.878437,18.89808945,7794.759395,33.346814,7862.906543,38.92152773,8372.912154,40.09597508,10336.48913,39.65285219,12708.52859,39.07258285,14862.91111,38.46728278,16580.00037,36.98570301,11,1275,4275,0.57479747
8265.337888,98.81466814,7562.96116,89.81135257,7409.946168,64.74926971,7756.180552,57.71699125,8261.21249,52.37256686,9249.992778,44.63376666,10314.28487,40.97357723,11497.53887,38.86578526,12700.79142,36.97855962,11,1275,8675,0.134913205
8592.536636,112.8628153,8688.403255,94.73158991,10802.6128,67.36235384,11894.84318,51.83346447,12435.83667,46.29616871,13406.79545,43.56099912,14585.39904,42.37921822,15794.71745,40.75836691,16894.72576,38.52102092,11,1675,7675,0.034138659
11117.7443,157.0977292,10244.33343,19.45526201,10358.79422,41.88567003,10726.97291,50.30257174,11043.76709,49.07845148,11723.2553,45.12413513,12617.14274,42.62788881,13679.19758,40.53609456,14762.64733,38.31375967,11,1675,8475,0.199832201
7401.036469,79.36199815,5513.016657,32.23638849,6105.000019,35.44129683,6544.12635,34.26319475,7069.126232,34.88105008,8326.249574,35.82967748,9542.370276,34.56087258,10628.36958,32.85806686,11660.19053,31.60963217,11,1875,1075,0.019828586
7396.550611,79.7035522,5434.681877,19.86108386,7170.790128,6.824910016,8686.868213,17.02340683,9738.241286,27.40188856,11190.55822,33.77371957,12236.03055,33.82702435,13169.35469,33.2056666,14123.27466,32.65432829,11,1875,1875,0.021317387
7414.698737,78.87572551,5809.568328,47.78374304,7851.278494,43.81192572,10079.9192,35.93326847,11664.82823,32.35524891,13569.91754,31.47625018,15000.74311,32.27293081,16366.05446,33.44456576,17598.85235,33.63544877,11,1875,3275,0.165463511
7412.214665,79.02231212,5656.440471,50.45587842,6932.952501,54.19684285,8180.134008,43.93721571,9512.710493,37.26853831,12604.30382,34.83305067,15575.19731,36.29648155,17944.3042,36.74531852,19625.52541,35.42069191,11,1875,4675,0.189815984
10479.56528,181.5749371,8958.179184,76.64798972,9519.278171,55.64781623,10241.48179,54.68050518,10786.787,51.7547808,11726.34418,46.53259734,12697.03511,43.28603751,13767.00166,40.91583759,14840.78475,38.52243759,11,1875,8675,0.325239112
7416.387252,78.72761714,6230.26726,72.258812,8258.392588,72.28503803,10071.20826,60.4782659,11835.71319,52.22299208,15018.36319,43.39653651,17329.63958,40.57539866,18965.88211,38.90006743,20127.44961,36.67307905,11,2075,6875,0.089487764
10528.45656,97.08784016,12186.31712,45.51821715,13037.53062,23.86038197,13797.37577,28.2564697,14408.5552,33.71384028,15464.08826,39.42650733,16540.70827,40.57209646,17605.91695,39.82922414,18555.09981,37.84705005,11,2075,7675,0.041889785
12095.08884,197.9620358,8933.87214,19.25311472,9937.423608,6.573220006,11528.65834,15.72577322,12759.22693,21.58852528,14886.4654,25.69967847,16945.2855,28.71243424,18777.68833,31.57137917,20189.29552,32.2184861,11,2275,3875,0.593245118
7476.626704,77.05844886,6908.77514,59.34867383,9231.993601,35.45997109,11142.91789,20.20975855,12678.54779,17.94675893,14762.72585,22.57115458,16034.72926,27.0544328,17119.38236,30.26341905,18133.55266,31.62697267,11,2475,2675,0.077802335
12077.14218,199.8131184,8611.990304,38.0491332,9935.248392,7.148375416,11773.1154,12.22737874,13157.44847,16.86935512,15467.02472,21.52043813,17617.00335,25.93026169,19490.74142,29.83905731,20896.20181,30.98501845,11,2475,3875,0.433628276
12852.70771,222.5900589,11632.99996,73.28550231,12681.39294,30.45020227,14254.97236,24.47765435,15620.60644,29.3977806,17429.44299,34.74812002,18711.38233,37.13561074,19770.88349,37.43507472,20614.20458,35.95535613,11,2475,7475,0.267671346
13288.59915,204.4811827,11891.6633,60.08539264,13023.29917,18.59157351,14584.71403,9.779947365,15797.89717,23.37623136,17256.45784,34.6404058,18322.03634,37.94491937,19286.91765,38.19382426,20105.54742,36.59671511,11,2475,7675,0.405651767
7394.176136,79.8863923,4676.89061,26.99832419,5306.942713,31.33163025,6867.373748,35.80737802,8325.993607,37.52417954,10441.81574,37.26279769,11893.97505,35.49945022,13023.87662,33.84114494,14037.76653,32.71778957,11,2675,1275,0.139935532
7394.107082,79.89418882,4757.475104,27.07980179,6076.168038,54.61942741,8445.840302,65.08101578,10502.91736,64.11320119,13182.10811,54.83667894,14821.1045,47.93926556,16091.68264,43.60467452,17143.17988,39.9637344,11,2875,8875,0.097059831
11189.06764,225.5076076,10518.44329,79.54603385,10326.76572,20.39657624,11468.99104,15.66780552,13154.01777,12.00211447,15953.88223,13.60345609,17714.2181,20.78696582,19096.6628,26.64571787,20221.22065,29.29586614,11,3075,2875,0.26369987
7420.074229,78.43662778,6925.038365,24.25455314,10704.41078,33.90944179,13975.33751,38.62422212,16071.63304,39.15386436,18113.93405,38.72199709,19227.54721,39.16869765,20126.63824,38.4853242,20846.24844,36.43164159,11,3075,8075,0.028830823
12831.31829,249.8457394,10189.03166,88.64367338,9536.442881,34.91447859,10619.45062,19.94782845,12360.67531,16.15234078,15273.94153,19.33469646,17018.00839,23.82527406,18308.81162,27.99132121,19376.45406,30.03474005,11,3275,2475,0.125568446
15047.09958,155.1028619,11164.3058,55.54282286,9870.050276,32.45709275,10871.50028,20.70731394,12682.63959,14.67318872,15707.54121,15.85365891,17536.57907,21.57227662,18911.86128,26.83787794,20022.17767,29.34565532,11,3275,2675,0.748595893
11112.8868,157.8662097,9636.267093,52.78750095,9713.061793,23.07090777,11175.4024,16.95087804,13000.74757,13.2051284,16682.87484,8.831548818,20115.62203,17.18669089,22743.76089,22.95501489,24355.55311,24.35785971,11,3275,4475,0.204660603
7489.789796,76.39087679,7108.632399,48.22694958,10589.20383,51.14058866,13910.57851,51.26217408,16513.5538,43.30104091,20136.35457,27.95866536,22383.94166,25.69305177,23803.64657,27.39015417,24614.85141,27.48856583,11,3275,6875,0.49319987
8265.340322,98.81449462,7788.159708,85.58108853,9116.215868,36.24116899,11309.10749,11.27112794,13324.44136,5.421868563,16821.52009,1.917311806,20005.70573,13.45929863,22513.65408,21.17076876,24099.67162,23.72614404,11,3475,4075,0.069974067
10482.9355,181.0689785,9269.78797,58.81165099,9765.461844,30.44121798,11142.13753,19.1319518,12925.86453,11.22192533,16898.04904,7.197956104,20687.77876,16.19881848,23506.30326,21.20434709,25155.92133,22.15931851,11,3475,4675,0.006964307
7507.074366,75.60639267,7166.7872,67.70074397,9148.70872,67.35244313,11747.73615,54.81518514,14578.67356,44.36362293,19457.86152,29.37663741,22772.61882,22.92107052,24821.65845,22.52266483,25897.24748,22.38399037,11,3475,6275,0.261171013
7497.144702,75.85875722,8683.78245,56.1924309,13630.13343,44.35963239,16875.35794,26.02765577,18858.79346,18.31220074,21233.1557,20.58406089,22726.90357,26.30583944,23740.1641,29.09397741,24337.87988,29.01944811,11,3675,7475,0.303234784
9341.603172,161.3906902,10160.88207,100.8704716,11785.51023,73.36977699,13742.72617,67.98420228,15614.82139,62.05893534,18356.24733,49.91871463,20069.93776,43.32996685,21215.85862,39.52554373,21955.62256,36.10947718,11,3875,8275,0.832492499
7588.002272,74.8350136,6566.070635,66.5532276,7071.784061,49.96934515,7921.689019,37.94874324,8926.499149,35.5955448,11090.95837,36.89049244,12998.70678,35.90110566,14498.71446,34.48871972,15717.28161,33.39253707,11,4075,1275,0.001367946
7420.397802,78.41205287,6547.852513,35.12850883,9083.908342,28.6117528,11675.80543,25.91682534,14308.31192,27.5377163,19438.84985,24.80764576,23470.32155,17.41996152,26061.01829,14.13630825,27348.84488,13.34198209,11,4075,5875,0.064823535
12178.95059,197.3121432,11347.16349,33.49790512,13534.45406,41.25025853,15644.42852,43.08872921,17826.63195,36.64897769,21658.13047,20.27659962,24350.27776,13.76168544,26024.31196,16.02533859,26834.61348,17.73325223,11,4075,6675,0.369562096
7491.272203,76.47961863,6644.025099,62.1876985,8056.326035,32.86406602,9505.825196,8.250187097,10913.37113,14.29182017,13485.9478,26.72966697,15483.49745,29.7540226,17021.1009,31.24667362,18242.40255,31.7748207,11,4275,1875,0.062916904
12097.09655,197.8091158,9181.176412,18.65870552,9845.163064,21.81065756,10989.73754,19.41671091,12569.43216,15.54047479,17099.46214,13.79632472,21753.9952,15.08186083,25063.71162,15.58099036,26834.39581,14.66158478,11,4275,4875,0.053770898
12080.37429,199.3879551,8845.686326,40.72294503,9432.290081,29.77461362,10835.87472,19.71352734,12668.94048,14.57023238,17451.70814,16.12997963,22134.33937,16.03147399,25395.40787,14.944592,27105.36498,13.42041482,11,4275,5075,0.074651392
12218.17868,194.9387352,11137.75891,56.2365124,13391.63573,50.26576039,15685.02073,45.21471901,17988.4575,36.58334447,21912.24881,19.02057432,24654.92864,11.10346186,26352.08325,13.46613278,27150.31442,15.6382791,11,4275,6675,0.816508449
8498.329208,70.68751874,12085.36942,10.84780777,15709.36284,15.41714374,18039.89593,12.98970394,19760.42332,8.377717208,22395.32215,10.60846365,24241.88883,17.85428987,25416.68269,22.00359344,25990.40201,23.03959636,11,4275,7275,0.027428519
13588.41673,170.993488,13232.15256,35.27605922,14176.88964,57.74371603,15692.2211,59.88361601,17263.89914,54.90927375,19844.46719,44.62730665,21601.96676,39.30036907,22737.2878,36.19915239,23386.75623,33.25478254,11,4275,8075,0.295736972
13340.62778,211.5872582,11763.23917,96.0286622,12434.53869,81.14966613,14011.70907,73.89421267,15745.86881,66.03592841,18636.94043,52.2025848,20579.87583,44.15834722,21827.92991,39.36376855,22565.91408,35.47392669,11,4275,8275,0.36648384
9002.218577,73.14167319,12325.22667,42.90505696,15722.30257,18.9691011,17800.18078,23.72017791,19356.55524,25.92669202,21758.79639,26.94922081,23453.2403,28.10917947,24530.67741,28.56035912,25073.92028,27.62048845,11,4475,7675,0.458111274
7670.808088,70.91549421,8208.412263,47.5407697,8746.170705,38.87090611,8792.913998,34.04224397,9245.896657,34.49215201,11036.71049,36.13090622,12941.96442,35.45825807,14528.55703,34.51773928,15831.8945,33.62465257,11,4675,1275,0.04759246
8265.337888,82.43986677,7569.293898,22.08487617,7733.943987,12.54616192,8807.007031,19.10853138,10619.94038,20.52483621,15323.30202,13.57927595,19822.44417,14.52030898,23102.13823,19.63306247,25018.03348,21.11638789,11,4875,3875,0.100867134
7533.072746,75.84641378,6701.174072,40.4227025,7776.60284,41.84020462,8938.923187,36.52810652,10669.15716,28.10019612,15758.62459,16.45447349,20875.61174,16.31569136,24479.37496,17.41101424,26433.58385,16.55053455,11,4875,4475,0.051533702
7699.106878,70.61308613,9280.620724,47.81942611,13362.90456,49.79228164,16828.82776,36.0805715,19384.81902,21.59545464,22832.91422,3.955973355,25070.09873,8.944297024,26413.26433,14.80934874,26997.96146,17.2368123,11,4875,7075,0.218119813
7491.272203,76.47961863,6868.745989,56.34312056,8627.220985,25.50720994,9902.842463,3.24963539,11018.81712,13.72268189,13209.79206,24.41599495,15162.55273,28.81212299,16818.75571,31.41844614,18168.77734,32.25648937,11,5075,1875,0.024319328
8164.366178,89.23232818,7079.864562,30.52112079,7111.112293,12.59647418,8299.536044,8.246982694,10359.81684,14.17632059,14954.54394,11.52787045,18993.91893,15.29896147,21978.31687,21.97774041,23824.34834,24.26987094,11,5075,3475,0.046330879
7588.071326,74.82633437,6737.741767,64.40200929,7479.581054,51.79791433,8161.331095,41.96824152,8950.044335,38.26780279,10852.24554,36.02307145,12666.18131,34.7392072,14238.94062,34.30521517,15586.85666,33.76916763,11,5275,1275,0.011755101
7582.83843,76.45337394,6381.89538,48.69243341,9819.453831,58.0394053,14085.06073,54.57196401,17568.46347,42.35002711,22300.08294,19.52421227,25237.9596,4.115248524,26950.69159,5.897542974,27686.10627,10.46559331,11,5275,6675,0.007147995
12100.46433,197.6113648,10286.08709,18.74277708,13300.58472,34.54494748,16106.51963,43.22720284,18196.82776,42.86014771,21131.67728,37.91551577,23045.14303,34.16244367,24172.72865,31.67518704,24707.58015,29.36011389,11,5275,7875,0.040907081
12081.92818,199.5760697,9559.715003,62.72889382,12086.46791,62.35059934,14798.4322,61.49655508,16949.25412,56.80075036,20068.94719,46.92029197,22115.92268,40.08785865,23331.11425,35.64207927,23939.48204,32.15023285,11,5275,8075,0.240600928
7411.46314,79.08962154,5367.224273,14.31651448,6869.142068,10.4177174,8922.809257,16.70403524,10917.11269,13.44606057,14487.1491,7.281009178,17496.95021,18.29824031,19890.13422,26.04253436,21568.25391,28.73405355,11,5475,2875,0.03936979
8717.114172,110.9116111,10990.15401,67.09340081,14550.62764,15.93507617,17242.19753,8.241780904,19371.11548,12.77478468,22376.92817,18.25956228,24167.39868,21.81861168,25155.1639,24.08935669,25577.75671,24.49907189,11,5875,7475,0.091266632
7467.740717,77.64781112,5696.327689,37.26741937,7365.738758,37.10863085,9398.591539,31.15639027,10889.30542,25.76705618,12717.86377,23.64574394,14193.43499,27.93733205,15694.10738,31.73768324,17082.72633,33.14304462,11,6075,1875,0.116260055
12234.47664,195.1617075,11115.50229,72.75723585,12669.28407,59.10253163,14690.42956,56.42141623,16710.75216,53.81426296,19828.32651,46.17782733,21707.09276,40.04659365,22764.19083,36.07131656,23301.94851,32.90023022,11,6075,8075,0.364703373
7563.962926,73.8675075,7633.238156,41.5825658,9336.369312,28.07852236,10692.17037,16.32178462,11813.27896,7.455142368,13683.60771,9.547767927,15547.26243,22.36459676,17382.87644,29.71171101,18933.08489,32.23914035,11,6275,2475,0.013981965
9455.28416,143.4183651,10471.72177,105.7351462,11762.57876,69.97326921,13726.61059,58.78427888,16125.35253,49.486233,20743.51497,30.89229251,23958.0366,18.66390174,25863.20425,16.39583244,26759.70872,17.13339454,11,6275,6275,0.014467262
10639.30346,171.8696354,11975.52135,43.85799519,14398.25388,21.53752372,16712.33662,25.5392446,18897.88345,23.18039901,22370.78975,12.06410204,24497.81835,12.06993863,25692.87835,17.44296023,26221.93311,20.01902417,11,6275,6875,0.338988078
8902.974609,104.7863191,11504.92577,43.89551312,14585.83415,18.51425496,17153.05635,15.37333405,19237.30501,15.87421202,22118.45959,19.39167514,23714.96505,23.30687193,24574.00912,25.86481536,24959.75868,26.27735054,11,6275,7475,0.103403584
12215.49337,197.5952075,10604.75018,73.49349031,12444.86428,54.03028941,14604.66496,53.69790652,16639.22804,52.45968778,19697.70466,45.77034464,21480.17579,40.04930482,22475.4744,36.33854985,22995.41141,33.29773679,11,6275,8075,0.642528857
11871.11909,119.1039941,12791.95556,28.67432915,14231.59622,18.70702713,16220.61972,29.3524433,18315.75434,29.81510789,21855.79808,19.14680552,24115.68521,15.40757873,25425.31458,18.70800478,26038.89978,20.7225442,11,6475,6675,0.129703127
7397.025919,79.66472621,5426.328324,49.47022874,7133.401958,68.80353489,9321.451671,63.18632581,11822.10611,52.4492635,17066.3275,35.63681752,21267.77447,28.20338769,23989.77822,25.74334099,25447.01668,24.05719603,11,6675,5475,0.020680393
9359.236562,140.9169668,10802.95561,73.89899597,12806.50697,39.23017747,14651.13484,42.86180258,16656.24057,41.92607874,20487.22028,29.80085811,23234.75591,22.10851527,24928.79385,21.66181945,25785.6534,22.07036671,11,6675,6275,0.131636475
