dx,dy,fx,fy,patternID,grad100,density100,grad200,density200,grad300,density300,grad400,density400,grad500,density500,grad600,density600,grad700,density700,grad800,density800,cdx2Dipole
8175.0,1175.0,4043.0,404.0,11.0,0.32654289818713483,68.2445972556682,0.06329593552470633,38.67987946414976,0.028691477954728963,28.182097950586044,0.024717963540965573,21.479933465601743,0.02326460114576861,17.300613753102134,0.02218867496956813,14.831882144575959,0.02094178245189341,13.338361155926437,0.019560733958330946,12.385007698942186,48050.53732269807
8175.0,2575.0,4038.0,1121.0,11.0,0.33090899712344035,68.19122816705674,0.09077757129304918,39.919887745180226,0.04073544446871169,29.951924190214473,0.02246315716959647,23.80341788138299,0.0178009282049076,20.374777770415506,0.017455207360280237,18.501847804879155,0.0175705428291877,17.36171571366991,0.01736162538083825,16.562306236213615,253.6178227175685
8175.0,2975.0,4039.0,1274.0,11.0,0.3820955952254907,65.46478196812396,0.033147090386994614,33.69865091175004,0.03345784055815696,27.22623013375182,0.02085261054463468,23.9177049592389,0.01802523135741944,21.283759628022597,0.01807682736514236,19.272473008253048,0.017730958897903444,17.834880148808747,0.01719654860887407,16.832230957177575,2976.259397297218
8175.0,3175.0,4053.0,1412.0,11.0,0.38683132498202266,65.50546465479819,0.09779269200573809,30.14839583478007,0.046999198485188035,23.45676653597843,0.03170493216294213,21.773309944261033,0.02365117411968511,20.39580305773875,0.020061117765128072,18.964429213855254,0.018337232150575065,17.7176373533564,0.017335818617454618,16.76568770813802,71940.8705048806
8175.0,4575.0,4076.0,2162.0,11.0,0.011474585847306295,53.63026109411142,0.06485330568164416,25.51004339888873,0.03786093152455939,22.21929679834328,0.021897361906192264,19.489260363654495,0.017537996863537384,17.325399068234937,0.017668474661938646,16.025367101210417,0.018292383597304295,15.376029316973247,0.018408884291412044,15.091237959630146,34568.25371637972
8175.0,4975.0,4055.0,2306.0,11.0,0.4568945773479771,68.06492196507702,0.1175309949170975,36.96279137508342,0.012852927883267065,25.6784992642743,0.016935514021561203,20.08763437875958,0.019230824214553025,17.289250688581138,0.020177030505225273,15.966897385392912,0.020503153296367205,15.377655185114667,0.020197633964190335,15.138760548802603,52037.347088413335
8175.0,5175.0,4078.0,2458.0,11.0,0.5495712994415537,77.45246410302641,0.11332064893381755,39.334022509052325,0.032248999463185886,24.825590273184403,0.02182900619974449,19.164075908289654,0.02128109962585322,16.86997712607334,0.021965627777226205,15.888947806726513,0.021936076416040888,15.448722766003188,0.021284484739264906,15.260926181011078,7340.502980041627
8175.0,6175.0,4105.0,2941.0,11.0,0.33092245280032007,68.07996388577773,0.10323829499497746,37.24101689896212,0.05816876852373305,26.115885802280495,0.03975228893455515,20.643833969477537,0.03322221012234647,18.223124589446016,0.03017484171582185,17.24082971658562,0.02772028916979834,16.85204297587804,0.025412243712754103,16.67125963830445,54675.02468220751
8175.0,6375.0,4112.0,3079.0,11.0,0.32844941325909205,68.18047708224573,0.05955502994133272,37.288683789769415,0.03791372784656221,26.546220033459623,0.03469531168539627,21.187714292716667,0.032451353707185576,18.70812568114194,0.030379849897596543,17.71975272398202,0.028018857022517617,17.317353720727784,0.025570049486387834,17.083605558873742,66591.53534797046
8175.0,7775.0,4062.0,3816.0,11.0,0.41920519310353765,70.85748625593752,0.1451288038761954,45.82681432497821,0.01581437730946823,36.73508974124336,0.014982500263954875,30.721521630334244,0.020135995040420903,25.906266532497927,0.02052336336902939,22.19979357874054,0.020060423498548943,19.468205442584168,0.0193808685928846,17.48878111283394,49876.25593406145
8175.0,8375.0,4140.0,4140.0,11.0,0.1320620506162557,58.82283893161447,0.12678924044649043,33.51328375634325,0.07709364014850353,26.332710866338143,0.058386650575973364,21.85277187724426,0.04356974239432179,18.42928308288381,0.03339511311237771,15.891451902447383,0.02679582695238918,14.072407820013119,0.02256993846277062,12.786679803566708,175614.72927405607
8375.0,775.0,4156.0,142.0,11.0,0.09718597954997474,56.066156814770316,0.12132448814657272,24.947950198466092,0.0732227623188856,16.877212271245487,0.04747840738578161,13.177503120695619,0.03308844425429666,10.965135718167366,0.025342903539571766,9.578193695726407,0.02108967195704558,8.744996108306552,0.018483764893032335,8.265704335882004,86893.8870231963
8375.0,2575.0,4146.0,1100.0,11.0,0.2539600148274131,70.86996212350338,0.031045580633199753,43.55467804957708,0.0361101690837178,30.390295305906438,0.031559656894335854,22.70048668325797,0.0267458566979325,18.64199411327326,0.023542991658854255,16.579283908367877,0.021379731067501018,15.439898581572079,0.01966593165105102,14.711293079716432,40710.86090959021
8375.0,4175.0,4126.0,2015.0,11.0,0.09490443727751247,56.066156814770316,0.05308185787058474,25.11634011926695,0.007529959415903893,18.057203128092393,0.02163643755481895,15.735236167920894,0.023059078461507277,14.717017389556313,0.021954811345421387,14.122620876957054,0.020635941475861785,13.744897208877942,0.01939714126378123,13.512707805872186,25683.275219488656
8375.0,5175.0,4224.0,2437.0,11.0,0.45958204877656794,68.21110676270129,0.17531409006566961,33.912831720507626,0.07342057692803693,21.10916253650312,0.043445367952506614,16.18644431756399,0.031619564829538156,14.242432214308215,0.026492537506556595,13.444872883457613,0.023830833337947423,13.14033691846457,0.02206565786277576,13.077005788832919,175528.98965697945
8375.0,6575.0,4251.0,3170.0,11.0,0.0915130366541441,56.10801764859248,0.12281774898525555,25.177813846121325,0.07585507743802115,18.271339912051022,0.05193640725512532,16.09981635314512,0.04021867966847509,15.267067956916232,0.03412099501753788,15.01468888245082,0.029919495020568454,14.971389568920035,0.026519670623647167,14.935051478321359,150182.33013573868
8375.0,7575.0,4171.0,3671.0,11.0,0.5266092432133553,70.75484481708146,0.22419215416751148,43.33848480622453,0.09325672569321493,31.246557485126985,0.05927593413226589,25.564710799106408,0.042587252820427156,22.153301045058907,0.03231104739028836,19.63093271403976,0.026182880508555113,17.666126946602986,0.02251739640945754,16.146683155847324,57078.95592072441
8375.0,7775.0,4228.0,3754.0,11.0,0.38460542683650145,89.60596617532214,0.07455740648259364,51.77813858613613,0.04547626038268737,35.37370577184359,0.04582233299459724,27.683710496959446,0.03729078687584157,22.993789247155405,0.02980130895553091,19.715975355773665,0.024857246183087857,17.33861873965831,0.021710825052519454,15.606946074439898,45248.31464264719
8575.0,1375.0,4211.0,477.0,11.0,0.004862268083839554,53.377060879899624,0.05257407545945844,19.0342688341644,0.06691032056067374,14.083804205686697,0.049011897669940185,12.582440405257953,0.034431462087578864,11.633502557188098,0.026638759875760094,10.934454118247542,0.022367317029174796,10.395935259979248,0.019666747799802216,9.977089507054758,1810.3016323253976
8575.0,2375.0,4247.0,947.0,11.0,0.10305048911055832,56.17888729551567,0.15881535656275303,27.646921649811123,0.09304142794984516,20.33402866914442,0.05415916960738158,16.324924232563337,0.03601825812526848,14.249004501917588,0.02809422355440096,13.26006091208292,0.02393604934882783,12.73342799557653,0.02116457907613305,12.375343006185078,224382.0848575037
8575.0,2775.0,4292.0,1253.0,11.0,0.09801193215792794,56.249357225544244,0.16437015209380573,29.515303846502086,0.09319347188375895,23.408430304400948,0.053556655217843314,19.082006248221884,0.03665082569189239,16.18133910518738,0.02883305241622285,14.449948045768842,0.02430395988308855,13.44977895958896,0.02128845082160311,12.842897317436877,129573.54946130016
8575.0,3575.0,4225.0,1584.0,11.0,0.012761654440557988,53.46385876289962,0.04588993324093194,19.759735340214768,0.029135689044551025,14.258124025915054,0.028833348159555367,13.10254841041879,0.02948085749368569,12.904057972336389,0.027192731584553678,12.815567150666695,0.023951876351023596,12.622094488651708,0.02112676984333292,12.3737416638378,3675.9292702662274
8575.0,3975.0,4260.0,1763.0,11.0,0.0901535700376066,56.15748500770119,0.06191337610218828,25.766010301336067,0.03006345420024075,16.766874667939224,0.02731780895157456,13.260541597682108,0.02705653304741238,12.221968751745438,0.025235527217235636,11.962383579624975,0.022819717521395295,11.859987178225728,0.020617806989713595,11.777869631649036,17758.458745060056
8575.0,7775.0,4340.0,3772.0,11.0,0.46655612844226024,68.43941731267077,0.213410826210738,39.04586490044514,0.10406529017321423,27.649132278537646,0.0677299801246994,21.90991561249629,0.048429233594190914,18.618242793058236,0.036201532240254596,16.36850766470085,0.028419796961028455,14.691048060362426,0.02348190815209335,13.419638953081197,65914.1919543887
8575.0,8175.0,4320.0,4027.0,11.0,0.005508218463535071,53.51818444048211,0.09760898421069845,23.34567764633994,0.09779023992165949,20.541610354908027,0.06982575869050023,18.5606521696663,0.04857097403072871,16.299110021780386,0.03543458360343827,14.302632833122663,0.02744426849184063,12.728543885682955,0.02246186933125574,11.550034625249195,30605.215405221377
775.0,775.0,166.0,182.0,12.0,0.0059837354295703485,53.351335531748326,0.011120199844847814,17.054854508325832,0.029276383706565,10.444426020716328,0.03854347973384539,9.599344460177665,0.03881886889435961,9.906236296369103,0.03454222179598893,10.138904349767884,0.029532880060855197,10.134350921680825,0.02515204778259876,9.973913401821253,7456.630136998884
775.0,1375.0,216.0,484.0,12.0,0.007160619001781038,53.3756413077887,0.04191407062841528,19.027002937743635,0.05683226439252099,15.36104626300248,0.05530909226826522,15.708898404562841,0.04740816973147753,15.70375137078358,0.03896843137158042,15.162953741539166,0.0321772588459639,14.427494953231813,0.027080944339988533,13.687897617055512,41778.68671942669
775.0,1975.0,193.0,841.0,12.0,0.46474563384564765,68.01320462093803,0.20136149942448534,35.60285049055058,0.0985002738805899,24.485068722723735,0.06431588840424986,19.85507267816239,0.047947142101245836,17.599080682212378,0.03832293081313583,16.280997097270024,0.032004808042017746,15.366669372435394,0.02749167340390398,14.654831111721943,158761.1660639969
775.0,4975.0,243.0,2337.0,12.0,0.39208342929410034,65.3230657525643,0.1299498441038629,29.280715977440536,0.08049214099232366,20.327656408518354,0.056321488719746654,16.851760572806036,0.040587020690598594,14.69455426819455,0.030660911506373893,13.228654077110836,0.024467074378684454,12.278582560094689,0.020597395015257522,11.710616896928252,127618.95992367278
775.0,5175.0,208.0,2494.0,12.0,0.3782094937254475,65.72883236606846,0.07180258216541498,34.01939586423354,0.06840691206792288,25.01747183189017,0.05272415779509566,20.31332751876543,0.038761579298894,17.214050012255704,0.02957853526939494,15.041871566747306,0.023928898822690114,13.568979361689681,0.020372447844528855,12.619841883359761,77694.78798478055
775.0,5575.0,191.0,2658.0,12.0,0.39177903771115374,65.5274955230408,0.12144655303001618,33.661743454685414,0.07468556216045916,26.926879164047197,0.050565001784891386,23.000510081135378,0.035142759381796736,19.566088812042885,0.026800535038971583,16.90904465733579,0.022284051257153225,15.038130669845113,0.019559162284989287,13.772713887197206,40940.200304834856
775.0,5975.0,237.0,2902.0,12.0,0.10619724311123736,56.36677105295508,0.12829900885469608,32.58246317519735,0.07117914552614311,26.104983378618112,0.04713536392905127,21.306783565265686,0.03433092584664322,18.21498268415076,0.026668659684381833,16.180123976802317,0.022222632273930867,14.801819859638638,0.01952828359288887,13.843539870908726,28368.04760641804
775.0,6375.0,212.0,3137.0,12.0,0.10154177560775184,56.157701024070455,0.13188829210844696,26.319397816497872,0.06859979794330674,19.12652436424526,0.04181028321842207,16.3083937865416,0.030782529163283563,14.934577932995426,0.02522704636808056,14.152502041034769,0.021894643029099006,13.627651525521925,0.019633095914768396,13.220395395232112,120405.79135573172
775.0,7575.0,237.0,3657.0,12.0,0.011615771028630699,53.48874842714196,0.02904806306554299,21.365566055127346,0.033513326178800214,16.89120380420853,0.03253745222518626,15.068584318664907,0.02858598375376301,13.732592687647664,0.02450642706445843,12.738129641252174,0.02140495180693775,12.009333700268972,0.01920559308379798,11.485460787642833,129713.90584667474
775.0,7975.0,175.0,3914.0,12.0,0.38372119949583544,65.41477058410311,0.05100341325511795,29.761583502912476,0.022738019687003858,18.994444035824,0.03027487454648256,15.034228323609094,0.02902556675826644,13.141585157114351,0.025151902346581743,11.906189850794712,0.021656997479789705,11.008257864811801,0.019044694570654063,10.360486967181458,98948.72257891964
775.0,8175.0,289.0,4038.0,12.0,0.38714633123006875,65.47992670524746,0.104155053245256,27.656041936233773,0.04801977968923594,17.16116030758183,0.03736044647290293,13.537454936723918,0.031418879846085546,11.866299817286176,0.026097311573129604,10.82054383737561,0.02195358480667184,10.053054376518412,0.018983327273358556,9.48507684543794,145388.62816602955
975.0,1775.0,313.0,711.0,12.0,0.46297409059263217,68.06359807515473,0.1507165990642712,39.081268682310665,0.05850760456640078,30.293436381082667,0.04645752552801425,25.29624464827786,0.039722579150140956,22.192181537896236,0.03411622088855541,20.111072271513873,0.02962939367031938,18.569754344506332,0.0260425411513521,17.345637407979396,70736.60442090785
975.0,1975.0,324.0,827.0,12.0,0.44990176577007684,80.28275174699985,0.0337056996790791,46.38766481286859,0.05074904129904758,31.960413505787727,0.04665280403492109,25.46391097219012,0.03937237800378782,22.01631280975572,0.033785754672097865,19.92220552515286,0.029617762103301252,18.476782399929924,0.02626199594662307,17.36934353573613,44862.50667316752
975.0,3175.0,307.0,1488.0,12.0,0.09712875901289478,56.06658735312537,0.12225654461630595,25.012876677369384,0.07093411320246354,16.888622171831127,0.04977927307434712,13.767261524665159,0.040821163121526706,12.780477100505879,0.035104653213871156,12.623710658884299,0.030668946572714448,12.7637210881699,0.027010717826305063,12.987120980070898,220329.36460898715
975.0,5575.0,344.0,2651.0,12.0,0.37933736523440614,65.69182985072004,0.042060201312450335,36.87026111144294,0.015887337532009178,31.480946290261883,0.018426974434470073,26.527723459911336,0.01783977242316998,22.255029153390243,0.01780659624165096,19.152944792785227,0.01755656588989962,17.028904910280012,0.016998050599827678,15.59178250925083,3921.17456892702
975.0,6175.0,344.0,2980.0,12.0,0.09129852907892172,61.462793325949605,0.09325719583833551,36.79057268689705,0.04934341991233819,26.194126742671124,0.03137005250772635,21.31258930478698,0.02336964613485986,18.77827654485412,0.01990674648023015,17.252749310914332,0.018306777275171337,16.202753244954295,0.017297256492953703,15.411577970249475,3378.7786254799234
975.0,6975.0,293.0,3354.0,12.0,0.39176972952518824,65.29896895670208,0.10504759186281815,27.7531898361954,0.03811779974952732,18.394184809893247,0.02321719239831301,16.03336971564532,0.020311293365469465,15.145983594215728,0.019282754849038117,14.68800505244523,0.018695815439373195,14.393938465710512,0.018050065386907985,14.141944453410243,79664.6010785217
975.0,7175.0,334.0,3545.0,12.0,0.38554726264363137,65.5289148959361,0.05601919005421462,30.42684023097204,0.026656149731490636,20.74624535371199,0.024753183351073113,17.085794815599083,0.022003153336062224,15.580595493061795,0.0201109221992525,14.797876299445367,0.019008447476479645,14.299412258224807,0.01815957597391844,13.922138960045427,66447.3489388403
1175.0,2175.0,417.0,951.0,12.0,0.3360887683486419,68.19345307532686,0.10797214449719997,40.31901253568746,0.04894155211241478,32.01554666370734,0.031004384474000873,27.328973722421626,0.027713676430442112,24.301633943771474,0.026960208980106655,22.267700826270747,0.02593530492927285,20.806147558188535,0.024329250539059304,19.64384843650926,59560.633349553966
1175.0,2775.0,426.0,1225.0,12.0,0.3927936913458356,65.34833378599862,0.11285807160768123,31.343771021760478,0.046976216435154025,24.533718887991064,0.03974553346886443,21.77144995319675,0.036444054289214496,20.05654657690583,0.033225803652258454,18.943405609247463,0.030144204848298335,18.174050025350642,0.027128487577414755,17.594089177921326,48111.66970704717
1175.0,2975.0,436.0,1349.0,12.0,0.3253137123542695,68.1945873660308,0.036535413498069505,35.77368879466207,0.0345770324417642,24.64279836665713,0.04090546423933628,20.208088364349408,0.03869224182132325,18.35132737512201,0.03497002327454196,17.455807937366824,0.031169719158640224,16.9441972050876,0.027615851221865027,16.60018637346257,15569.47455760791
1175.0,5175.0,421.0,2482.0,12.0,0.08754618113877485,56.232400254327516,0.017890615338603984,31.63958557457689,0.0398565276178704,27.92560478735562,0.029480906059761076,24.010973352095647,0.022080242138612295,20.836302528191403,0.019015398661987728,18.58548713235728,0.017493462764395375,17.02058715381324,0.016398280289167226,15.95161997198207,63722.44754401701
1175.0,5975.0,404.0,2880.0,12.0,0.09964626884498015,56.20875534159435,0.11540791130571405,30.319305295978108,0.06389689788011693,26.54462775402023,0.03173436931412091,23.64863724772001,0.016817309602609302,21.309484056552176,0.012813100859579598,19.577615412792003,0.01331692304811038,18.259137154789673,0.014073612587888515,17.227653992572435,0.0
1375.0,775.0,483.0,200.0,12.0,0.4012207955401945,65.45988045117313,0.2009618017754879,33.64478756393716,0.11520567084983364,26.67337629851674,0.07289069255282848,22.995304713284508,0.05198551546745509,20.33609960905538,0.040144192157160585,18.335574064177177,0.03248896750828656,16.765030452690272,0.027213101288336563,15.507861728720476,98587.45922783486
1375.0,1575.0,494.0,600.0,12.0,0.46258787568713977,68.03955678364285,0.15093318444172985,38.4583349088822,0.02959107695086584,32.470602019093924,0.014925983877787244,29.99547786471228,0.017374141870694627,27.637608463901994,0.019505095530131047,25.352754656952015,0.02027538965256041,23.30454956233014,0.020104870179502105,21.53584220444831,161873.21342643446
1375.0,2175.0,523.0,931.0,12.0,0.006762488506966695,77.47738227421472,0.026142314556232213,41.89284568615264,0.02631367862970616,32.01061432862293,0.012852028116938587,28.321709985973925,0.013652979448872666,26.06214573982798,0.018524838093162705,24.431877709015925,0.02083968123752312,23.105995893850782,0.021059733111102624,21.907898167822964,35420.98515004911
1375.0,4575.0,517.0,2106.0,12.0,0.012768665605994342,53.463635474138634,0.049908850917015427,19.504336849723565,0.03713460175240415,13.804885331931159,0.029696620077127697,13.024996866073177,0.02447285331767972,13.345416745544007,0.020654649902097987,13.928154348844828,0.018281746554680588,14.456484207385973,0.01669955204596835,14.811796522377538,90259.55653004284
1375.0,4975.0,566.0,2347.0,12.0,0.0901535700376066,56.15748500770119,0.0750637919605899,26.620552773119503,0.051260223786592785,21.152079275756947,0.034755280296645104,19.47678990714205,0.02473811666433682,18.44028046896796,0.019749536471668955,17.62058191059692,0.01696619897210196,16.954450055055858,0.015389383913294865,16.429439424414248,89970.37477970179
1375.0,5575.0,508.0,2646.0,12.0,0.3831139943633596,65.46495505814167,0.012942973559595686,33.53626720525153,0.045083551178731064,27.085608547390393,0.02702000003982459,24.610040800612794,0.007980364653508881,22.73443167327516,0.0033375599311590196,21.020005213363202,0.008734874328703124,19.544608230532138,0.011345369901265915,18.36301703242841,1475.068134019578
1375.0,7375.0,512.0,3605.0,12.0,0.39040306395285057,65.32448532467524,0.06569099220197949,29.431002420996037,0.016288681816927057,21.628068707217384,0.00530295164751589,19.882952142925905,0.008969173772846232,18.918340770988337,0.012174943142393526,18.17397529022229,0.014288098353340616,17.562401466227893,0.015202394705222035,16.983983092289915,21396.588256074847
1375.0,8175.0,563.0,4008.0,12.0,0.3916923787987608,65.43595131374066,0.11746513024209056,32.05523925610617,0.04493803618047393,24.262840586920024,0.02009423556137167,20.716134913533384,0.017970021311231217,18.21677963076155,0.01860558137376334,16.3590950319875,0.018605183365271647,14.973204377426843,0.018031058786190022,13.922663201725001,1061.0042412733326
1375.0,8375.0,547.0,4164.0,12.0,0.3871977359433389,65.52913091230535,0.12455566597226683,31.0276689749393,0.06749451382559159,22.915871832157976,0.03960132435347861,19.044474746170295,0.028638258176322387,16.457473166586535,0.023928051783912226,14.666484047656905,0.021244771372702462,13.398771460775125,0.01929020131374561,12.474057928941523,80123.557366108
1575.0,775.0,599.0,184.0,12.0,0.10682575294307511,80.21366894429738,0.16935052192311864,48.690398926885024,0.1074951206701564,34.290160668097904,0.0690588857614648,27.081276501680183,0.04960975928062087,22.974846853023482,0.038670306044945396,20.28676141178465,0.03169366313275422,18.34697305607421,0.026891275514699445,16.8732032780872,95914.83619336478
1575.0,1175.0,618.0,391.0,12.0,0.5616142714668363,80.23993126668465,0.14598812892477944,54.118472579103624,0.04707470341809945,41.038822972228836,0.023374087807322193,33.22742834433325,0.021092035730425947,28.690904201523338,0.021959139301780284,25.472042559076307,0.02190574558937205,22.963772227946947,0.02115321257765234,20.970222201964393,12844.678158677234
1575.0,1375.0,643.0,501.0,12.0,0.005593607340007281,82.83274183977383,0.046920092124750096,52.83637605752199,0.045118000518115944,37.90872060852061,0.018873987919069555,32.27099278350011,0.011509790673072395,29.16254040809139,0.014724115231598235,26.55538909926618,0.0172767426015841,24.2777282363807,0.018284086048413115,22.339112564036768,0.0
1575.0,1575.0,652.0,610.0,12.0,0.5528778617742769,77.74964143932907,0.18844046437046164,42.59562900457655,0.060968897494287834,32.77835898918928,0.02032566380970794,30.3862152090456,0.008241171558512925,28.722715484683672,0.010708836379539533,26.856785054688828,0.01443986580869772,24.984545845010516,0.016390754585103955,23.24519282870163,18358.969061469656
1575.0,2175.0,636.0,914.0,12.0,0.3953618541021851,65.70823725521691,0.14661952737431194,33.45916825037082,0.05131600013802199,28.052092905821738,0.019333960465503317,27.109416892688273,0.005840354781342808,26.513033853640184,0.011354740270280871,25.804281486972705,0.015794621595514067,24.900958049328967,0.017408322527318762,23.828154045801558,46364.10923332832
1575.0,2575.0,615.0,1126.0,12.0,0.0938874909670164,56.168112532695034,0.005166164845327691,30.177759118528332,0.019629615289152462,27.14542625884612,0.0029180733640540866,26.205796754817932,0.012473862228878892,25.579994945350915,0.018737960238770154,24.85187099925629,0.020935013774666444,23.987128969262038,0.020884910191134178,23.037929997490927,26435.93784982859
1575.0,3175.0,610.0,1442.0,12.0,0.005210669516305766,53.42647960894331,0.027987601735343245,22.99542551717822,0.03897833109371195,22.895939653423138,0.038576631691473656,23.22490548890178,0.036964009202754985,22.650054502154564,0.0334670378546293,21.8707404563321,0.029319544151211234,21.12408641970787,0.02548019204422767,20.459474064603395,28567.220970896
1575.0,3975.0,644.0,1856.0,12.0,0.005368676118395798,53.37644848475166,0.029270538780832422,18.356281727078105,0.023538747103327956,12.03997943582976,0.027551792122503124,11.779888375802734,0.02974154091670544,13.332556131854997,0.027384409795228923,14.82793298253256,0.023795487794412935,15.834735257271126,0.020623139609859967,16.42477860430019,37352.387768387714
1575.0,5575.0,624.0,2655.0,12.0,0.3871520570366437,65.48057499055584,0.1088240052763114,28.825830395200345,0.0457995792263623,22.2970397425094,0.02085030058859288,22.040368096878137,0.006935860597373903,21.90999417095376,0.0019173726929408099,21.191887899552512,0.0063725474674110015,20.24796869087985,0.00913779536325449,19.34550950751399,15273.410948442395
1575.0,6575.0,609.0,3215.0,12.0,0.005991285282093867,53.35154451192646,0.009273893599556991,17.1763682064928,0.0134519844552082,12.809269847758321,0.007520403830608806,15.239067597023864,0.005847263526084935,17.48706170807903,0.009017107008882507,18.656372539840504,0.010971025655142906,19.08163302022958,0.01198453976640877,19.06134931627535,51375.48987600994
1575.0,7375.0,693.0,3638.0,12.0,0.3858239313769063,65.50482513626497,0.06329625548111308,29.58245066443121,0.01796960868541738,22.002825410872667,0.005630773198996325,20.2763095267846,0.006314369219144568,19.635213854014765,0.010579843176649294,19.29301320911822,0.013046919627399045,18.92172823170655,0.014018499800658,18.41555671746393,80275.3378628829
1775.0,775.0,750.0,187.0,12.0,0.5576585849555903,77.79264405703113,0.21056076433735332,47.299428587969,0.10159250274277072,35.63893137489523,0.06410931216666504,28.80137777240665,0.0469125592143705,24.454368408983505,0.037152428800742474,21.521326498634814,0.03092630766241919,19.439562238789907,0.026595397133479526,17.889062031277724,66978.37804097678
1775.0,975.0,746.0,298.0,12.0,0.13083958289342543,82.92353696453749,0.12676679588535122,56.021703695819724,0.03624345686449598,41.75312016659708,0.025559079769413073,33.365624892246224,0.027697744278895896,28.148420406801435,0.026890736514402595,24.645306133838545,0.025143381612743283,22.135763054137932,0.02324089363909495,20.245187878261024,0.0
1775.0,1175.0,757.0,404.0,12.0,0.5604003404056496,80.46550715023754,0.20639411684492995,51.4636010262893,0.06647911183044684,40.33056531714347,0.011822124007081462,34.02529189445004,0.008166947159321742,29.79404643180834,0.015684023384618453,26.61786514565261,0.01854084963933869,24.138986232119162,0.019266075223107266,22.158690045941302,0.0
1775.0,2775.0,730.0,1259.0,12.0,0.08847785261045696,56.13171276006894,0.04358016909949212,27.8063860745607,0.014034227060401229,26.039409480160504,0.014942487746270817,26.88719078765797,0.01871838418037338,26.94368566733577,0.020396327201966817,26.33934701422868,0.020471853512940407,25.406359301711124,0.01963477714183752,24.37185836505655,21436.36557348283
1775.0,3575.0,742.0,1631.0,12.0,0.006286118987507249,53.42641843680445,0.032512767103395616,22.36425512169108,0.06267762503706695,20.65131330025114,0.059281069491581115,21.185911954311358,0.0470840909093232,21.385277561330025,0.03644159741228356,21.164445125536503,0.028761780547847032,20.7693732688051,0.02342083054178211,20.355249266159277,3631.936398121531
1775.0,7975.0,753.0,3921.0,12.0,0.392055007132678,65.32408894589655,0.1307694621574575,29.622003488855917,0.06388399339318464,21.95630287458612,0.02308396526212179,20.27324408855896,0.001131028412793554,19.712398821116228,0.009991559844898872,19.116603726312736,0.014446923267719443,18.328970533078394,0.015833695826647263,17.44240779179515,45238.57398283018
1775.0,8175.0,791.0,4026.0,12.0,0.37770482549798057,65.75765598426062,0.06364745995695799,35.52200417368949,0.047142161929017115,26.697510771980756,0.015463750780481369,21.903095337632028,0.005201198267124752,19.50841981652582,0.013706658114315769,18.090229681120455,0.01704007999174613,17.00844226580827,0.017666058704060166,16.063840406484207,4333.396473898967
1775.0,8575.0,706.0,4288.0,12.0,0.39039317060145623,65.4404959322544,0.10309873849318903,32.14440607387397,0.06653971807671309,23.68585340346127,0.04180829924563275,19.052390593167218,0.030153447265923675,16.083923826476017,0.025422765717461302,14.303923245892893,0.02285879109635077,13.222470074161372,0.020787789708653713,12.496260235451102,167245.31027804635
1975.0,5975.0,855.0,2884.0,12.0,0.10197340429828831,56.154422627820736,0.13708593127930774,27.18683738050696,0.0702783009096515,22.54895666473489,0.030942151765941235,21.414887023222928,0.013670025864918632,21.241687487295874,0.007001464335785379,21.314067534933603,0.005705927208262449,21.290495121861042,0.006792637738118708,21.096237009507625,2456.580550277153
1975.0,6975.0,845.0,3361.0,12.0,0.46483798025268697,67.94891135749785,0.16509725530653047,34.55639226473537,0.04731576616357127,24.357999403344095,0.02483084041494618,21.788875750704292,0.020339396187833404,21.47490258499661,0.016570108579040194,21.604732661852392,0.013640444028540541,21.602972262170532,0.012002007864902903,21.35933672996716,15486.12159322017
1975.0,7175.0,820.0,3543.0,12.0,0.5495712994415537,77.45246410302641,0.10553183267998426,39.297701001293746,0.020215864626727878,25.82608929321985,0.01560665478321452,22.309870341192433,0.01767389315777863,21.79529020778751,0.016175994301639064,21.82099263749647,0.013917314561913639,21.677140574491386,0.012434585835551713,21.271740301323053,376.2233379257592
1975.0,8575.0,893.0,4252.0,12.0,0.3796201503921891,65.61772870702806,0.071830588057022,31.859931187634366,0.04457875612278785,23.37334370892564,0.03317301907786068,19.10374030107975,0.02714885575952201,16.32052216421812,0.024836125730376187,14.681521892910316,0.023228356015461242,13.72294256452679,0.021424291769994188,13.078149528712057,68753.28531059444
2175.0,775.0,1014.0,269.0,12.0,0.3840123159628198,65.48892008573455,0.09619936806383346,35.8501822475242,0.07761756809424517,31.07476778085687,0.059161810781898576,27.492680543645612,0.045115312250966065,24.362454937360106,0.03620317037267803,21.9903591343559,0.030603014311336513,20.242469356591755,0.02669705845114141,18.901826042477957,130934.75830351542
2175.0,1975.0,921.0,828.0,12.0,0.3316197309441735,67.98911486126691,0.07201569503922158,34.23368060505021,0.02285821067713615,24.47024106267867,0.007115997823424951,24.418730564095345,0.00322618445743353,26.2966437662489,0.003926484139030783,27.548221975744475,0.005998958288831786,27.803314272283224,0.007860960685829869,27.277399569434102,35120.783732713026
2175.0,2175.0,942.0,937.0,12.0,0.3884969718762722,65.50524863842891,0.1154801394284438,29.767899775789413,0.023631572474626526,23.703693335907264,0.014478456760823965,24.819837742755908,0.011191474982020205,26.715720484070967,0.008452342980219157,27.874949135232157,0.007940540997283562,28.09856043375238,0.008498480163122815,27.584404556287318,61742.96883856493
