d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole
17541.510926313123,244.70705909412922,17078.435887519106,118.014978429368,24788.088949399873,93.12638164329698,36057.01118027317,40.09646110032741,48194.261788348376,6.2286522529697095,0.0495425389055429
16438.30568449294,272.21256212198534,18925.96900443863,68.1549408328018,26881.463616476783,97.33573281618774,37133.42375565179,56.25912860768133,48530.73439102241,22.635182099586796,0.0731166405056225
13415.37149414488,138.80799113204932,22166.502304220558,131.16861497085748,32954.28811639636,73.92114789980094,41901.3908031561,62.24647424254343,51493.8115659651,50.982633067597384,0.0127118296219599
19365.197991675966,413.2377133409884,27907.11475279542,249.07248474490783,38544.495630871716,61.50056746063475,47942.1356470977,19.971652080297797,55510.98204119808,52.69600743174598,0.0438914905815249
22799.556676024677,255.8390492833585,30668.64879412008,203.93389404593876,39088.71052974774,46.351003600045416,47158.441071201996,48.465026865520265,53991.650753154754,78.06181987036835,0.0422964620306122
11443.153204821336,85.54966780964614,23423.41435230377,175.21146355234328,32522.258618708085,162.79563544724547,39375.72180829769,158.00740496005528,45119.986662453804,159.27226464002294,0.0358724105632793
23730.401068916162,138.96356587011238,25670.178183300213,139.12372788050993,29428.843639061706,178.90163657245063,34665.05356934176,194.79185577202796,40738.88007596199,201.4330657526772,0.0229880269577453
20813.384004411375,135.29422518479112,27216.82863104451,19.7741043083633,38355.30282911182,48.58351057204244,48267.439785115006,92.11251139123937,56626.13137105085,115.32548337019085,0.0762079063653529
17518.365590781348,316.3840297861204,26910.724168185625,26.23442945821881,39150.066870638766,43.10853704354457,50109.60362692534,70.24463145442829,59079.44500287147,87.8003856853247,0.049348858241644
17882.083873185864,156.945554812586,29169.21800580775,41.114350965528125,40462.23931086974,52.844783855685904,51083.81423012477,60.70413038566359,61193.144089692796,45.757980603226606,0.0190852730978457
15130.04366665056,327.5435827226513,15141.199224748894,139.17746483085998,23499.689942561403,96.70154066260996,35501.46811714247,39.49841583202928,48309.96106414297,8.9100084797853,0.0004612969905794
